item_id,user_id,timestamp
29091,27792,1092602547000
50945,27792,1102752269000
31892,27792,1119977461000
2983,18604,1123589578000
33623,27792,1133673800000
5218,27792,1144113655000
60396,4694,1151636199000
42404,27792,1153336182000
35811,27792,1167702804000
18701,75523,1168399271000
17974,27792,1169416280000
7842,80307,1170791678000
41317,3906,1180490393000
21619,3906,1183965441000
23876,45088,1197136923000
12473,311182,1204729652000
43258,3906,1206546687000
1529,170468,1213148418000
55055,318394,1219610044000
12473,163124,1220889638000
12473,163124,1220889638000
12473,163124,1220889638000
25544,32814,1222091194000
64820,303979,1228493416000
36854,175533,1237171296000
33204,265948,1245979193000
47659,265948,1245979310000
25284,265948,1245980177000
13303,277744,1249841946000
13303,311182,1251379834000
60852,14177,1252114019000
2791,299249,1254331424000
15329,12362,1262033917000
161,29502,1274706822000
7357,63830,1278713351000
59782,149026,1280609101000
33204,170468,1282174363000
43258,210351,1282323109000
12473,320867,1285658234000
19034,152283,1286838833000
19034,198779,1286951686000
40932,95813,1287916124000
12473,201777,1290529391000
34856,14793,1290873064000
33204,277744,1295364842000
23300,277744,1295385941000
32162,175533,1297304922000
19034,236147,1301786032000
10268,295570,1304175844000
7357,77672,1306971450000
55055,300317,1314495957000
55055,300317,1314495957000
55055,300317,1314495957000
55055,300317,1314495957000
46790,118576,1316042716000
52670,27792,1317679139000
6181,151782,1320088996000
52544,199854,1323659313000
15130,309647,1326155894000
11550,309647,1326156347000
64820,125894,1335148994000
63068,295570,1336161513000
50499,137608,1336705820000
52682,168877,1342568231000
40015,41389,1344964593000
27426,222509,1347120248000
62091,23174,1347392410000
42687,131381,1352055613000
51077,52625,1352415467000
59903,3266,1353216551000
32415,177052,1356147740000
40015,3266,1356504534000
26884,126230,1356811726000
52742,208772,1361203801000
52742,208772,1361203801000
52742,208772,1361203801000
26166,120173,1362136092000
27304,88106,1364367438000
52742,231979,1365278924000
52742,231979,1365278924000
52742,231979,1365278924000
18899,274258,1365907810000
52154,4694,1366219114000
58074,232903,1366314502000
7485,255307,1366386582000
52154,225354,1366578528000
52367,273241,1367624800000
50341,278627,1367842275000
32577,79752,1368867835000
54794,276132,1369779567000
33204,18718,1370112153000
18606,100818,1370374290000
34795,267046,1371073512000
52327,171380,1372057852000
63205,173006,1372131479000
45918,72306,1373399293000
63205,310705,1373844971000
39177,320722,1375313997000
20342,14177,1375517376000
59241,143190,1375729562000
64950,143190,1375805539000
16966,143190,1375805609000
38388,276132,1376156913000
19467,222160,1377468308000
61565,70876,1378209869000
26004,139076,1378295242000
39077,10875,1378307479000
37137,61115,1378571364000
33140,316869,1380817768000
55865,245802,1381368066000
56628,177052,1381717107000
55319,159946,1383359731000
11115,159946,1383360177000
34335,159946,1383621584000
56836,274258,1383703308000
30485,159946,1383710095000
43261,159946,1383795403000
23030,318555,1384112508000
23030,318555,1384112508000
19194,318555,1384112578000
19194,318555,1384112578000
25544,318555,1384112638000
25544,318555,1384112638000
63276,289619,1384185579000
55877,289619,1384187018000
65124,36384,1384383422000
25172,153672,1384490238000
43261,61792,1384738578000
55319,61792,1384738817000
34335,61792,1384738986000
23311,126040,1385000564000
52154,230787,1386013783000
30531,160829,1386189390000
455,279901,1386257110000
35718,203533,1386731330000
31730,289619,1387201069000
35761,177052,1388033351000
41098,229212,1388747313000
35121,149217,1388972693000
53558,135460,1389370656000
36289,57702,1389606941000
52742,153148,1389807500000
52742,153148,1389807500000
52742,153148,1389807500000
61970,236949,1389986084000
43407,23174,1389991929000
29346,23174,1389992452000
34856,135460,1389993591000
3327,96511,1390672629000
51668,311182,1391269202000
51537,171815,1391698400000
34583,323323,1391979554000
51668,45088,1392603077000
8376,175533,1392783399000
54285,155716,1392989943000
63205,139076,1393169292000
60033,304566,1393288938000
51668,319124,1393468432000
8261,139076,1393772953000
36863,147303,1393930753000
33305,292892,1394904635000
57050,63830,1395060751000
62491,294133,1395070922000
63902,302749,1395073202000
1981,194392,1395126268000
57050,45088,1395600988000
48925,159948,1395636774000
13647,152241,1395801237000
2498,144165,1395862004000
6622,23174,1395936758000
63844,42095,1396491137000
57050,34837,1396737905000
10652,29502,1397047321000
6888,5343,1397657870000
16669,3529,1397743638000
16669,152567,1398369050000
54802,41495,1399590866000
40015,323427,1400104026000
16669,4145,1400122886000
5089,47013,1400181769000
17128,133188,1400259433000
42391,276132,1400779787000
35761,123594,1400808643000
57100,139076,1400965143000
55032,165896,1401476387000
51735,100818,1401721309000
30904,13487,1401812627000
16590,294133,1402080923000
64820,259287,1402330601000
64069,187931,1402409665000
16590,133188,1402507489000
51075,59596,1402537029000
40015,164241,1402608218000
30904,42500,1402613707000
4207,17849,1402679773000
49330,27792,1402870491000
10328,204778,1403078776000
30904,12882,1403197165000
55835,149217,1403526384000
10738,160952,1403672703000
30904,316277,1404253641000
51305,49515,1404939430000
41606,186196,1405286021000
55835,151003,1405432530000
55835,151003,1405432530000
46353,48870,1405859784000
51305,43373,1405877071000
20615,153672,1406048545000
30904,113375,1406391620000
51305,158688,1406653153000
30904,296407,1406861575000
40015,66314,1407193354000
51305,42500,1407378699000
15383,61115,1407469791000
32577,165896,1407505522000
44215,320722,1407893649000
51305,318694,1407983706000
22349,5842,1408026029000
56050,5842,1408026191000
20190,236949,1408369456000
3088,236949,1408369478000
55835,43373,1408912653000
10625,152283,1408995514000
21427,170468,1409006970000
30446,236028,1409223908000
55835,160395,1409274896000
59250,100818,1409473670000
2814,29502,1409585315000
59558,157287,1409703964000
46468,128780,1410141326000
59903,41389,1410485758000
42964,41389,1410486902000
2268,7959,1410822279000
8141,7959,1410850071000
28329,27497,1410918887000
30904,176717,1410983649000
51668,207861,1411311085000
51668,207861,1411311085000
51668,207861,1411311085000
55835,225065,1411382547000
44274,276438,1411382612000
388,291872,1411440741000
35850,203533,1411475509000
34751,13487,1411491336000
62702,186501,1411503167000
62709,149217,1411606183000
30904,226850,1411677550000
10336,30946,1411718431000
3796,201459,1411866888000
14347,12882,1412014862000
14347,171755,1412018679000
55835,124619,1412042323000
55113,176717,1412380797000
9550,302550,1412567948000
25584,302550,1412568037000
10652,107065,1412569609000
59992,259659,1412767596000
19609,229167,1412862788000
19609,229167,1412862788000
46150,236028,1413048333000
31861,153672,1413078369000
40015,246432,1413124528000
6936,133188,1413220694000
31259,209706,1413306236000
34751,159352,1413352668000
23132,41667,1413392988000
27843,236028,1413472080000
20741,49515,1413997842000
33418,171755,1414168132000
54278,225065,1414494430000
3678,225765,1414600203000
23899,225765,1414600238000
55835,225765,1414600875000
57687,120173,1414630777000
34751,94285,1414693377000
33418,64029,1414851265000
53580,137796,1414902919000
40015,309647,1414972586000
20741,158688,1415055389000
20665,190856,1415284617000
34751,34837,1415332666000
31861,16928,1415376531000
20665,16928,1415376650000
16412,139485,1415743608000
63844,139485,1415748059000
39138,276438,1415972289000
31861,190856,1416233261000
31861,233611,1416250542000
33418,114368,1416254719000
26753,11510,1416403944000
26753,11510,1416403944000
26753,11510,1416403944000
48875,180779,1416801994000
33167,107576,1416856227000
40920,160395,1417314100000
3766,276438,1417376412000
10284,7959,1417388096000
44369,107600,1417734062000
14347,107600,1417734394000
53191,107600,1417734470000
43571,107600,1417734633000
57494,159948,1417933053000
40920,318694,1417974233000
40920,181016,1418045903000
53155,131381,1418073369000
40920,12882,1418146374000
3808,3266,1418258903000
46925,171755,1418313352000
40920,95184,1418366855000
40920,158688,1418419346000
40920,183579,1418489429000
27822,232903,1418672441000
55113,171755,1418775262000
29241,42472,1419001616000
34751,42472,1419002966000
43571,169832,1419281267000
18576,114368,1419305543000
27782,94285,1419548481000
35761,314191,1419719603000
49878,102104,1419722318000
27822,192407,1419829195000
3739,217236,1420039378000
26990,114368,1420043839000
1073,153672,1420180377000
53199,22155,1420262161000
43261,56175,1420409112000
2126,320867,1420449166000
22214,279522,1420478781000
14347,279522,1420479063000
55113,181016,1420559624000
14347,87198,1420615133000
14347,71670,1420654178000
51305,183579,1420826012000
14347,57464,1420857357000
8204,251101,1420862963000
14347,298832,1420936196000
57803,181016,1421175357000
30142,220115,1421203124000
34654,171755,1421371116000
21817,95184,1421389993000
31730,321310,1421500392000
64820,81373,1421560223000
14347,177040,1421626036000
54794,47013,1421687225000
57803,183579,1421708265000
60863,66481,1421819801000
26563,66481,1421819900000
35890,101722,1421825735000
34469,64270,1422290905000
14347,5028,1422304919000
26990,66906,1422431929000
16857,99571,1422489502000
29241,316869,1422503905000
26990,101722,1422518229000
29241,28260,1422545994000
62087,55184,1422812642000
33294,12882,1422887707000
52976,142144,1422900448000
29241,193601,1422946834000
48411,306308,1422989160000
20069,42472,1423594640000
14347,64029,1423616658000
40169,225281,1423620761000
1073,55184,1423683326000
52742,218721,1423763047000
14347,135443,1424111847000
62709,135443,1424112042000
1073,43944,1424193319000
20665,233611,1424200292000
17868,259287,1424277831000
20615,225765,1424283363000
57494,154424,1424365555000
26365,36768,1424374781000
1073,36768,1424374904000
63205,145267,1424533548000
29241,42561,1424615980000
30904,66906,1424649575000
30904,36768,1424709204000
43218,145363,1424805570000
34654,193601,1424893809000
26365,49515,1424901408000
46245,101722,1425003561000
30904,279318,1425027314000
29241,278150,1425144337000
64820,299074,1425153145000
25017,128113,1425333996000
37740,66906,1425358179000
26365,13487,1425435568000
33294,49515,1425521778000
62709,37712,1425542014000
30904,37712,1425542075000
17701,87198,1425618842000
18899,144758,1425681594000
63784,119149,1425774985000
34751,25788,1425850119000
25017,71670,1425924641000
27843,55184,1426008817000
34751,54910,1426026274000
57803,106657,1426043864000
27843,128113,1426052747000
17701,57464,1426094742000
17164,55184,1426101038000
12473,127630,1426118642000
17164,66906,1426142765000
60385,49515,1426188609000
36164,226082,1426214096000
17701,279522,1426216832000
26365,28260,1426257831000
31106,139401,1426355629000
64820,139401,1426356124000
56836,139401,1426357328000
28679,267517,1426427403000
31713,215698,1426430964000
60863,43944,1426456648000
27782,42472,1426469153000
40015,1522,1426471286000
30904,43944,1426471940000
27843,279318,1426479456000
27843,90749,1426525224000
1073,314881,1426600341000
50069,157330,1426688266000
32301,64029,1426741255000
62087,66906,1426748298000
30904,57464,1426801470000
64671,57464,1426801507000
26365,153452,1426875951000
40920,132555,1426881877000
6409,251754,1426915956000
50069,87198,1427130430000
16173,90749,1427203046000
34856,61115,1427226091000
30904,66481,1427276700000
26734,43944,1427289189000
53905,114368,1427292943000
33757,153672,1427305418000
36164,171755,1427322394000
40920,171755,1427329059000
62709,239889,1427338386000
63537,163542,1427344985000
20069,157330,1427413932000
15813,290770,1427595315000
48670,290770,1427596036000
48572,215698,1427634752000
38161,215698,1427635227000
44443,27792,1427667434000
30904,51860,1427719387000
57250,226082,1427745886000
51241,312290,1427909252000
35890,128621,1428000277000
60385,12882,1428102603000
7357,212113,1428145864000
41239,66631,1428188824000
55835,226082,1428200787000
53055,51425,1428220350000
17164,243437,1428255679000
35890,128113,1428380662000
30904,190856,1428430395000
64699,277756,1428509236000
64820,169210,1428524601000
37465,154092,1428546209000
35890,178058,1428797584000
49778,139615,1428864290000
32547,243437,1428893491000
35890,243437,1428893613000
17701,533,1429059944000
6601,533,1429060446000
46353,238843,1429072652000
62572,128621,1429165971000
27843,49515,1429172823000
62087,128113,1429238952000
33777,22244,1429238966000
33929,204778,1429244972000
53905,61061,1429295500000
1073,5028,1429302580000
54378,318694,1429304197000
30821,62701,1429319216000
20342,62701,1429319331000
30904,119149,1429402483000
17164,119149,1429403205000
43946,168722,1429427714000
17164,279318,1429583342000
27843,12882,1429638623000
3938,233611,1429911787000
29241,95184,1429925492000
26563,90749,1429928822000
64946,12882,1430010374000
39338,316277,1430101544000
33777,312290,1430430957000
27843,312290,1430431515000
30821,158656,1430523984000
62572,243437,1430527428000
25208,201459,1430674031000
30904,157330,1430739206000
6275,28339,1430873681000
1073,220115,1430895384000
25208,175533,1431200499000
6181,27818,1431221154000
48919,28260,1431301681000
30904,220115,1431415649000
34751,153452,1431444337000
27681,63498,1431471977000
26211,49515,1431557927000
27681,12882,1431708577000
27782,140570,1431723796000
37740,42561,1431982094000
60863,87198,1432181472000
48919,63498,1432327365000
37740,279318,1432503895000
55835,236920,1432684332000
21817,217236,1432997685000
30904,217236,1432998376000
30821,131420,1433013629000
29795,119149,1433022395000
6399,133026,1433089466000
33777,215698,1433106312000
17939,181016,1433470352000
36863,106123,1433473139000
34531,106657,1433535111000
32547,128621,1433654382000
9225,279318,1433830492000
56050,127523,1433861285000
15228,243904,1433886518000
37686,86825,1433908130000
20211,135460,1433990534000
28522,10258,1434157661000
29046,147295,1434209934000
19927,170917,1434242446000
23714,37712,1434326768000
8603,181016,1434396012000
13362,135443,1434569943000
9132,232227,1434625390000
13781,310705,1434640891000
55835,24219,1434680245000
50861,289619,1434978876000
29453,213180,1434993088000
25627,13192,1435013847000
59701,135443,1435075148000
39563,311232,1435156558000
30802,13192,1435254601000
26753,92626,1435427741000
60955,5842,1435498872000
56727,25788,1435529577000
1981,225765,1435603379000
35852,274706,1435612537000
47325,765,1435790743000
56836,295815,1436226928000
10336,250466,1436272192000
22925,253923,1436320090000
52909,124533,1436381934000
43394,213202,1436484527000
43394,213202,1436484527000
43394,213202,1436484527000
34751,114108,1436486734000
30904,114108,1436540761000
10336,153672,1436572462000
35852,37712,1436595256000
56836,42214,1436652493000
45530,216233,1436795457000
21817,51860,1436918279000
40315,24166,1437138514000
47325,236147,1437230624000
60912,114836,1437393229000
60912,114836,1437393229000
60912,114836,1437393229000
60912,114836,1437393229000
3805,12882,1437405774000
51840,318694,1437416635000
52915,236694,1437451332000
20342,25473,1437566655000
5733,113263,1437578866000
26525,43944,1437608610000
36981,177040,1437931685000
26615,251754,1437972588000
10625,202096,1437979803000
42896,199854,1438010981000
3805,254213,1438177602000
40015,29129,1438197454000
10328,256743,1438200992000
37570,153452,1438278931000
24597,160829,1438342136000
15344,160829,1438344040000
29357,160829,1438355744000
40516,173450,1438396749000
4598,59596,1438397511000
55263,17849,1438625985000
53440,193793,1438703174000
41896,250466,1438736757000
27782,287536,1438849527000
58795,318694,1439045902000
8401,274706,1439067570000
17463,147486,1439161846000
40644,286491,1439314577000
33452,132295,1439343512000
17701,139615,1439343782000
2156,313821,1439421632000
28737,158688,1439576903000
17195,52281,1439685315000
64946,72469,1439739074000
42897,34982,1439774552000
61340,142211,1439854534000
27199,79752,1439944298000
16857,79752,1439947119000
15786,153672,1439947373000
40015,320762,1439997453000
26233,49515,1440116124000
27782,200222,1440166256000
62298,302848,1440180627000
33167,113263,1440255862000
34751,13192,1440355909000
15859,308254,1440445039000
40315,213865,1440450596000
26233,147572,1440454336000
4785,316277,1440567778000
15880,274706,1440620528000
12657,49515,1440627107000
51640,256743,1440762331000
37496,200222,1440774869000
47325,71670,1440783900000
42246,139866,1440784665000
12657,101092,1440817747000
37496,106657,1440891275000
47005,181016,1440947458000
40315,80000,1441116593000
12657,12882,1441125029000
10345,160829,1441151572000
54956,93439,1441163787000
40315,139615,1441214161000
8077,158254,1441242419000
25992,177040,1441346328000
34751,147572,1441374421000
34751,49515,1441421150000
47834,96511,1441487763000
16691,160829,1441648403000
33167,152761,1441702622000
34212,274706,1441832971000
62874,145363,1441845123000
8603,113375,1441847228000
33777,214352,1441981344000
8077,282856,1441996190000
39338,233611,1442016268000
8077,299249,1442058870000
46353,120173,1442090344000
11778,146710,1442175259000
6182,765,1442250301000
34212,765,1442285515000
46825,17849,1442512942000
42642,164804,1442573994000
32465,316869,1442722144000
60639,313417,1442800462000
6182,313417,1442801657000
8077,144040,1442811277000
56739,93439,1443070255000
6182,200222,1443130162000
17193,49515,1443243598000
57215,62701,1443263850000
16173,168188,1443294007000
37740,168188,1443295231000
51991,113263,1443318393000
6913,313417,1443375652000
42685,181314,1443393200000
2310,200222,1443479574000
55944,318694,1443568927000
51991,132295,1443652673000
39563,193793,1443804535000
55835,168188,1443980690000
59701,300753,1444199081000
62709,300753,1444235075000
35798,226082,1444265618000
64768,148452,1444266113000
60639,173955,1444437411000
26023,131815,1444458309000
6182,78614,1444529196000
10459,78614,1444529235000
